callsign,Column1,icao24,origin,destination,firstseen
DAL2113,,adf0b1,KATL,KPHL,3/4/2020
SWA893,,a19b72,KATL,FA40,3/4/2020
AAL1270,,ad9bc8,KPHX,KDFW,3/4/2020
AAL1310,,acd1f6,KDFW,KDCA,3/4/2020
UAL1295,,aaa5ae,KLAX,,3/4/2020
QXE2100,,a5537f,KSEA,,3/4/2020
DAL1087,,adaeed,KATL,KDAB,3/4/2020
ASH5893,,acee21,KDFW,,3/4/2020
DAL1795,,ac8d34,KATL,KMIA,3/4/2020
ASH6018,,ac049e,KATL,KIAH,3/4/2020
ASA55,,a688ff,PANC,,3/4/2020
AAL532,,abc292,KPHX,,3/4/2020
DAL2141,,ad0373,KATL,KORF,3/4/2020
QXE2712,,a83f30,KSEA,KDAL,3/4/2020
SWA1777,,a211ef,KSFO,KSAN,3/4/2020
DAL1437,,ab313c,KATL,KSEA,3/4/2020
ASH5781,,ad15a0,KDFW,,3/4/2020
SWA153,,a29aff,KATL,KRSW,3/4/2020
AAL500,,aa15cc,KPHX,36II,3/4/2020
DAL2669,,ac57f9,KATL,,3/4/2020
AAL2467,,ada64d,KDFW,,3/4/2020
SWA1056,,a99b6a,KPHX,KATL,3/4/2020
SKW5682,,a05910,KSFO,KDFW,3/4/2020
SWA1681,,aa9e28,KDCA,KPVD,3/4/2020
UAL234,,aa3ae2,KSFO,KX04,3/4/2020
JBU831,,a3b09a,KBOS,KLGA,3/4/2020
SKW3179,,aa4e47,KLAX,KTUS,3/4/2020
AAL613,,aae960,KPHX,KOMA,3/4/2020
EDV5141,,acba30,KATL,,3/4/2020
SKW3272,,a968bb,KDFW,KHSV,3/4/2020
UAL1725,,aa6e81,KSFO,,3/4/2020
SWA4397,,aaa1de,KATL,KHOU,3/4/2020
ASQ4192,,a0a98f,KIAH,KCOS,3/4/2020
AAL794,,ab2496,KDCA,KMIA,3/4/2020
HAL63,,a1b422,KLAX,,3/4/2020
DAL2447,,ab1c47,KATL,,3/4/2020
ACA780,,c00f7d,KSFO,CYUL,3/4/2020
PAC243,,a603b0,PANC,67KY,3/4/2020
AAL861,,a2bcdd,KPHX,KCLT,3/4/2020
HAL41,,a1a18f,KSFO,,3/4/2020
SKW5414,,abf057,KLAX,,3/4/2020
SKW4252,,acc610,KDTW,1MI8,3/4/2020
DAL519,,adab36,KATL,KHSV,3/4/2020
SKW5785,,acdd87,KIAH,KTUL,3/4/2020
AAL1492,,a3b11e,KDFW,KCMH,3/4/2020
FFT1239,,a3fba4,KBOS,01FL,3/4/2020
SKW3972,,ab48bf,KDTW,KMKE,3/4/2020
SKW3589,,a276dd,KLAX,4AZ0,3/4/2020
ENY3708,,aaff9a,KDFW,,3/4/2020
AAL429,,acb0b9,KDCA,KDFW,3/4/2020
SWA369,,a9bb7b,KATL,KGYH,3/4/2020
AAL152,,ac763e,KDFW,KNUN,3/4/2020
UAL2373,,aa4c87,KLAX,,3/4/2020
NKS478,,a8c094,KORD,KFTG,3/4/2020
ASH5962,,accd8c,KPHX,KFLG,3/4/2020
SKW4306,,acad6d,KDTW,07PN,3/4/2020
UAL2384,,a8ad4e,KSFO,KSAN,3/4/2020
SWA935,,a4c4ec,KLAX,KPHX,3/4/2020
AAL2136,,ad3dec,KBOS,KLGA,3/4/2020
UAL1452,,aac954,KIAH,,3/4/2020
DAL841,,ade191,KDTW,KMSP,3/4/2020
PDT4788,,a828d5,KDCA,KEYE,3/4/2020
SWA1399,,aa779d,KATL,KSTL,3/4/2020
ASH5733,,a234c0,KPHX,,3/4/2020
SKW3426,,a16d89,KLAX,KSJC,3/4/2020
AAL1001,,a10931,KDFW,,3/4/2020
EDV4920,,a42680,KORD,KDTW,3/4/2020
EDV4857,,aae1f4,KDTW,KDAY,3/4/2020
AAL510,,a1a66d,KPHX,KDCA,3/4/2020
DAL2212,,ab400f,KATL,KEWR,3/4/2020
UAL1679,,a837a7,KSFO,,3/4/2020
SKW4568,,acc259,KDTW,KGRB,3/4/2020
JBU790,,a37a3f,KDCA,KBOS,3/4/2020
AAL590,,adaee8,KPHX,KPHX,3/4/2020
JBU1153,,a9c5c5,KATL,FL97,3/4/2020
UAL718,,ac1988,KIAH,KSFO,3/4/2020
DAL2979,,a423c4,KLAX,KAUS,3/4/2020
UAL2297,,a913d6,KORD,KEWR,3/4/2020
DAL2540,,a448fc,KLAX,KSEA,3/4/2020
DAL1181,,acf497,KATL,KMKE,3/4/2020
DAL2853,,a3ad5a,KDTW,KATL,3/4/2020
ENY3697,,a223ba,KDFW,,3/4/2020
JBU1235,,a694dd,KSFO,KLGB,3/4/2020
DAL505,,ace60c,KSFO,KATL,3/4/2020
RPA5956,,a24720,KBOS,KLGA,3/4/2020
SKW3062,,a9cca5,KPHX,,3/4/2020
EDV5124,,a77d89,KORD,KRDU,3/4/2020
SKW4275,,ac6fa4,KDTW,,3/4/2020
ASH5755,,acbeb0,KDFW,,3/4/2020
ASA332,,a6705c,KLAX,KFLL,3/4/2020
SKW4092,,ac08fa,KATL,KATL,3/4/2020
SKW5546,,a0f70c,KLAX,KSEA,3/4/2020
EDV5062,,a095aa,KATL,KHPN,3/4/2020
AAL515,,abca00,KPHX,,3/4/2020
ASA16,,a2b1ab,KSEA,KORL,3/4/2020
AAL1112,,ad036e,KDFW,KORD,3/4/2020
UAL2133,,a4455e,KORD,KLAS,3/4/2020
ASQ4034,,a03377,KIAH,KABQ,3/4/2020
AAL763,,a7d630,KPHX,7PS7,3/4/2020
RPA6142,,a21fa1,KBOS,KORD,3/4/2020
EDV5131,,adab9c,KATL,,3/4/2020
SWA2047,,a24493,KLAX,KSJC,3/4/2020
ENY3701,,a209b9,KDFW,,3/4/2020
DAL999,,a8e733,KSEA,,3/4/2020
SKW3066,,aa4200,KPHX,,3/4/2020
UAL1403,,a0ad1d,KIAH,KORD,3/4/2020
AAL1140,,a01c37,KBOS,KJFK,3/4/2020
RPA3409,,aa127e,KDTW,KEWR,3/4/2020
AAL2039,,ad2cb7,KATL,KPHL,3/4/2020
BTQ491,,a9b053,KDFW,TE36,3/4/2020
RPA4450,,a4eca6,KDCA,KCMH,3/4/2020
SKW3763,,ab4c76,KDTW,KATW,3/4/2020
AAL1968,,acda02,KPHX,KMIA,3/4/2020
DAL388,,a466c7,KSEA,KLAX,3/4/2020
DAL2349,,a3a503,KATL,KDCA,3/4/2020
SWA2066,,ad0919,KSFO,KLAS,3/4/2020
UAL948,,a76f66,KSFO,KDEN,3/4/2020
SKW3329,,a1589d,KLAX,04WA,3/4/2020
UAL1895,,a445f0,KIAH,KPHX,3/4/2020
DAL3130,,adde1e,KATL,KBKL,3/4/2020
UAL2293,,a3a0cc,KLAX,34CO,3/4/2020
UAL1280,,a4ec2d,KPHX,KORD,3/4/2020
AAL1292,,a17e76,KDFW,KMIA,3/4/2020
EDV4979,,a07f60,KDTW,KJFK,3/4/2020
ASH6148,,abb59e,KIAH,,3/4/2020
SKW3516,,a62e03,KATL,KROA,3/4/2020
SWA5776,,a9c6a0,KPHX,KSJC,3/4/2020
DAL1045,,acb10a,KDTW,KFTG,3/4/2020
UAL365,,a2615e,KSFO,KPHL,3/4/2020
DAL1389,,ad6ecb,KATL,,3/4/2020
SWA921,,a4aea2,KLAX,KMDW,3/4/2020
ASA1946,,abb0a2,KSFO,KLAX,3/4/2020
UAL2473,,a50119,KORD,KMIA,3/4/2020
ASH5766,,a23c2e,KDFW,KTYS,3/4/2020
ASQ4101,,a43054,KIAH,,3/4/2020
EDV5169,,a3245d,KATL,KTYS,3/4/2020
ASA578,,a37986,KSEA,KBUR,3/4/2020
SKW3812,,a915f3,KDTW,KRMY,3/4/2020
DAL1706,,abba43,KLAX,KDTW,3/4/2020
SIA35,,76cce1,KLAX,WSAP,3/4/2020
AAL1551,,aa6ade,KDFW,KAGC,3/4/2020
AAL2456,,acb59c,KORD,KLAS,3/4/2020
ASA1022,,a61797,KSFO,KJFK,3/4/2020
QXE2029,,a831b2,KSEA,KSAN,3/4/2020
AAL5,,ab349f,KDFW,,3/4/2020
DAL2749,,a34ae0,KBOS,KATL,3/4/2020
AAL1868,,a6c4d7,KSFO,KPHX,3/4/2020
DAL1507,,a120fe,KATL,KSLC,3/4/2020
AWI4808,,a4bf49,KORD,KSTL,3/4/2020
WEN3603,,c05095,KBOS,CYYZ,3/4/2020
AAL1179,,a70c67,KLAX,KCLT,3/4/2020
AAL549,,ab3214,KPHX,KTPA,3/4/2020
DAL1806,,a3f88e,KLAX,KSFO,3/4/2020
SKW3819,,a11a81,KDTW,KGRR,3/4/2020
GJS4585,,a6e767,KORD,KCVG,3/4/2020
DAL1095,,ad7282,KATL,,3/4/2020
AAL922,,ac90a8,KSFO,KLAX,3/4/2020
DAL1944,,a6c4d3,KATL,KLAX,3/4/2020
AAL670,,ab525f,KLAX,KSTL,3/4/2020
ENY3385,,ab874c,KDFW,,3/4/2020
SKW3922,,ab24f7,KDTW,,3/4/2020
SKW3034,,a97da7,KLAX,35OR,3/4/2020
SKW4043,,a55ed5,KATL,,3/4/2020
GTI7188,,a4c02d,KSFO,PANC,3/4/2020
DAL2429,,a066a3,KSEA,KSFO,3/4/2020
AAL1793,,aaffaa,KDFW,,3/4/2020
DAL2602,,a3d7a7,KDCA,KATL,3/4/2020
SKV7627,,c00b7e,KBOS,CYYZ,3/4/2020
AAL239,,ac72e4,KDFW,KSAT,3/4/2020
UAL2749,,aa7426,KSFO,KDEN,3/4/2020
DAL629,,a471ec,KDTW,KLAS,3/4/2020
EDV5502,,ac56f2,KATL,KDNN,3/4/2020
DAL2313,,a449f1,KSFO,KLAX,3/4/2020
LOF4664,,a0a901,KORD,FD89,3/4/2020
DAL2354,,a3ac7a,KPHX,KATL,3/4/2020
SKW5886,,a0c5c6,KLAX,KMSN,3/4/2020
DAL2164,,a15397,KLAX,KJFK,3/4/2020
ENY3602,,a28b5b,KDFW,,3/4/2020
DAL2376,,ac671b,KDTW,KSEA,3/4/2020
SWA1706,,a55055,KSEA,KSTL,3/4/2020
JBU1445,,a22702,KBOS,KCLT,3/4/2020
AAL2767,,ad1c11,KDFW,,3/4/2020
EJA404,,a4bcec,KSFO,KDEN,3/4/2020
SWA971,,aa159e,KPHX,KSTL,3/4/2020
AAL426,,ad8b20,KATL,KCLT,3/4/2020
JBU578,,add376,KSFO,KFLL,3/4/2020
SWA1828,,a1c2f1,KLAX,KSFO,3/4/2020
SKW3536,,ab3d9a,KDTW,KSDF,3/4/2020
AAL760,,a71b43,KPHX,KLAX,3/4/2020
DAL780,,a4a484,KSEA,KTUS,3/4/2020
UAL2167,,a44560,KORD,KRSW,3/4/2020
DAL1429,,a057c7,KDFW,KLGA,3/4/2020
EDV5126,,ac7c67,KDTW,,3/4/2020
JAL8,,86e40e,KBOS,KBOS,3/4/2020
SWA2078,,a9ccb0,KPHX,KBUR,3/4/2020
DAL365,,a451cf,KATL,,3/4/2020
SKW5509,,acaae3,KLAX,KSBP,3/4/2020
DAL2742,,a3d122,KLAX,KMCI,3/4/2020
DAL1771,,a062ec,KDTW,KDFW,3/4/2020
AAL1757,,aa1f97,KDFW,,3/4/2020
DAL1161,,ac4cd4,KATL,KDAY,3/4/2020
SKW3138,,aa0a6e,KORD,05II,3/4/2020
UAL1622,,aa56b3,KIAH,,3/4/2020
SKW3667,,a324b0,KSEA,35OR,3/4/2020
RPA5873,,abfb99,KDTW,,3/4/2020
CPZ6088,,a1a986,KLAX,KPDX,3/4/2020
SKW4248,,a54c42,KDTW,,3/4/2020
GJS4584,,a650d9,KORD,,3/4/2020
QXE2465,,a54fc8,KSEA,,3/4/2020
ASA224,,ab77ee,KLAX,,3/4/2020
ASA86,,a27f07,PANC,KSEA,3/4/2020
SWA1679,,a62c1a,KPHX,KRIR,3/4/2020
UAL516,,a836fb,KSFO,KIAD,3/4/2020
ASQ4425,,a3c399,KIAH,KSTL,3/4/2020
UAL499,,a1235b,KORD,KSFO,3/4/2020
SWA996,,a55f31,KLAX,KDEN,3/4/2020
EDV5437,,ac53a4,KATL,,3/4/2020
BTQ434,,ad32e9,KATL,K9A4,3/4/2020
DAL1239,,a3e525,KDTW,,3/4/2020
SKW3780,,a29337,KSEA,KSFF,3/4/2020
AAL1677,,acca88,KLAX,KDFW,3/4/2020
AAL1106,,ad84de,KORD,KDFW,3/4/2020
ASH6256,,ac045e,KIAH,,3/4/2020
RPA3701,,a846b6,KORD,KRDU,3/4/2020
SKW3152,,aa720f,KLAX,,3/4/2020
QXE2144,,a4dd02,KSEA,,3/4/2020
SWA193,,aaa2b0,KPHX,KSNA,3/4/2020
SKW3555,,a924d9,KDTW,KMCI,3/4/2020
AAL2634,,a40027,KORD,KSFO,3/4/2020
AAL1075,,ad928e,KDFW,,3/4/2020
ASQ4095,,a8233a,KORD,,3/4/2020
SKW3802,,ab6519,KDTW,KMSN,3/4/2020
DAL2128,,a78605,KDTW,,3/4/2020
SKW3751,,a26bb8,KSEA,6WA3,3/4/2020
UAL352,,aa739d,KSFO,FL35,3/4/2020
JBU1382,,a71ded,KIAH,KJFK,3/4/2020
AAL119,,aa37ce,KDFW,,3/4/2020
SKW5712,,ada6b9,KORD,30MI,3/4/2020
DAL3018,,adf06d,KDTW,KSTL,3/4/2020
JSX421,,a27fdb,KPHX,KOAK,3/4/2020
SWA839,,a29eb6,KBOS,KBWI,3/4/2020
ENY4262,,a2c56d,KDFW,KSRQ,3/4/2020
SKW3885,,a24082,KLAX,KSJC,3/4/2020
UAL2065,,a0a522,KSFO,KEWR,3/4/2020
RPA6007,,ac0307,KATL,KDTW,3/4/2020
DAL1541,,ac9e6f,KATL,93FD,3/4/2020
EJA685,,a91739,KORD,KMSP,3/4/2020
ASQ4197,,a09f19,KIAH,,3/4/2020
SKW4516,,a2ed5a,KSEA,CYYC,3/4/2020
EDV5375,,a33e5e,KBOS,KCVG,3/4/2020
DAL296,,a63dff,KDTW,KATL,3/4/2020
UAL1757,,a097ce,KORD,7PS7,3/4/2020
SWA3224,,aa76ef,KLAX,27CL,3/4/2020
AAL1473,,adda24,KLAX,KMIA,3/4/2020
ENY3519,,ab0961,KORD,,3/4/2020
DAL2535,,a39ac7,KDTW,KMIA,3/4/2020
UAL2013,,ab0b1f,KIAH,KMIA,3/4/2020
UAL2066,,a5f938,KORD,KFLL,3/4/2020
SWA715,,ace7aa,KDCA,KCMH,3/4/2020
AAL884,,a09cad,KDFW,KDEN,3/4/2020
PDT4732,,a82c8c,KBOS,KROC,3/4/2020
DAL1372,,adecfa,KATL,KCMH,3/4/2020
DAL744,,a3897f,KSEA,KEYE,3/4/2020
GJS4561,,a65847,KORD,KCMH,3/4/2020
AAL682,,a4b7d3,KPHX,FL57,3/4/2020
DAL159,,a66cf7,KDTW,RKSI,3/4/2020
UAL1212,,aa56b4,KSFO,,3/4/2020
JBU312,,a2b26b,KORD,KBOS,3/4/2020
SWA385,,aad32f,KPHX,KDAL,3/4/2020
JIA5607,,a27a43,KDCA,CT20,3/4/2020
UAL1956,,ab8553,KIAH,KLAX,3/4/2020
AAL2451,,aae582,KDFW,,3/4/2020
JBU1059,,a36553,KBOS,KPHL,3/4/2020
CPZ6023,,a1be72,KLAX,CYVR,3/4/2020
ENY3777,,a26f01,KDFW,,3/4/2020
AAY304,,a3970f,KLAX,,3/4/2020
AAL1574,,ac7256,KATL,KORD,3/4/2020
UAL310,,a416be,KORD,KLAX,3/4/2020
DAL2398,,ada526,KDTW,KORD,3/4/2020
UAL708,,a494eb,KLAX,KSFO,3/4/2020
ASH5999,,aca60d,KDFW,,3/4/2020
RPA5992,,a1ba59,KBOS,KJFK,3/4/2020
LOF4696,,ab8800,KORD,K6G0,3/4/2020
ASA1670,,a69f49,KSEA,KDEN,3/4/2020
SKW3118,,abd29f,KDFW,KHBG,3/4/2020
UAL1046,,a98d7e,KIAH,KLAS,3/4/2020
KAP325,,aa0e90,KBOS,,3/4/2020
SKW5852,,a1110d,KSFO,KSEA,3/4/2020
SKW3508,,ac5d38,KDTW,,3/4/2020
SWA1228,,a722db,KATL,KMCI,3/4/2020
AAL2086,,ad6b0f,KDFW,KMSP,3/4/2020
SKW5310,,ad77cc,KLAX,KSNS,3/4/2020
DAL2911,,a70bd1,KDTW,KLAX,3/4/2020
CPZ6079,,a1cd4e,KLAX,KABQ,3/4/2020
ASH5767,,ad448d,KDFW,KVPS,3/4/2020
SWA1044,,abaa0e,KPHX,KBNA,3/4/2020
UAL1958,,aa7427,KSFO,KIAH,3/4/2020
SKW3480,,a4b96d,KSEA,,3/4/2020
SKW2976,,aa21ef,KDFW,,3/4/2020
SKW5990,,aab38f,KSFO,,3/4/2020
DAL2945,,a38992,KDCA,KDTW,3/4/2020
SKW3777,,ac5f13,KDTW,46MI,3/4/2020
DAL2524,,a451db,KATL,KLGA,3/4/2020
VIV511,,0d0a77,KLAX,,3/4/2020
NKS927,,a86ddf,KORD,FL97,3/4/2020
UPS80,,a75f15,PANC,,3/4/2020
SKW5062,,ad5404,KORD,,3/4/2020
ASA1300,,a5521c,KSFO,KORL,3/4/2020
DAL2586,,a42e13,KPHX,KMSP,3/4/2020
SWA712,,a9ff54,KATL,KMDW,3/4/2020
SIA31,,76cd41,KSFO,WIDD,3/4/2020
DAL1357,,ab4b34,KDTW,KSFO,3/4/2020
UAL2160,,a8d4b0,KORD,KLAS,3/4/2020
DAL1790,,acc5aa,KDTW,KDCA,3/4/2020
DAL573,,a8e279,KLAX,,3/4/2020
SWA1130,,abd59a,KPHX,KHLG,3/4/2020
DAL783,,a4189f,KDFW,KMSP,3/4/2020
ENY3462,,acf1a3,KORD,3PN3,3/4/2020
AWI4839,,a57d56,KORD,KDAY,3/4/2020
JBU1267,,a33a1d,KBOS,,3/4/2020
ASA189,,a80c87,PANC,,3/4/2020
ASA1084,,a28de3,KSFO,KIAD,3/4/2020
EDV5282,,ac16d4,KATL,,3/4/2020
EDV5039,,acd8a3,KDTW,KCWA,3/4/2020
SWA349,,acf686,KPHX,KOMA,3/4/2020
ENY3409,,a8ced2,KORD,KFPK,3/4/2020
SWA140,,aa974f,KSFO,KPHX,3/4/2020
AAL1475,,ab3d39,KDFW,KRSW,3/4/2020
EDV5049,,a310cf,KATL,,3/4/2020
AAL1190,,a1057a,KDFW,,3/4/2020
AAL1828,,ad7760,KORD,KFTG,3/4/2020
GTI2871,,a6329d,KSEA,RKSI,3/4/2020
DAL1140,,a36200,KLAX,KPDX,3/4/2020
AAL2431,,ab4ae9,KLAX,KORD,3/4/2020
JSX415,,a28eb7,KPHX,KLAS,3/4/2020
ENY3355,,ab472a,KDFW,,3/4/2020
SWA420,,a4c8a3,KDTW,KMDW,3/4/2020
UAL2063,,a4460d,KSFO,KBWI,3/4/2020
AAL272,,abb3b6,KORD,KJFK,3/4/2020
AAL681,,acea99,KDFW,KUTA,3/4/2020
DAL1171,,a422f7,KATL,KDFW,3/4/2020
UAL698,,abfbd0,KSEA,KSFO,3/4/2020
AAL1580,,a8ae3e,KPHX,KORD,3/4/2020
ASA452,,a56866,KLAX,KJFK,3/4/2020
AAL385,,ac72af,KDFW,KSTL,3/4/2020
QXE2517,,a569c9,KSEA,35OR,3/4/2020
DAL2589,,ad83fb,KATL,CYYZ,3/4/2020
UAL653,,a58de0,KSFO,KLAX,3/4/2020
ASH5749,,acd143,KPHX,KSAF,3/4/2020
UAL472,,a61592,KSFO,KRDU,3/4/2020
VOI925,,0d0030,KLAX,,3/4/2020
ENY4048,,a20c44,KORD,KMDT,3/4/2020
SWA1723,,a196c8,KPHX,KDEN,3/4/2020
AAL784,,a15aba,KDFW,,3/4/2020
AIC174,,8004da,KSFO,VIDP,3/4/2020
AAL283,,a05776,KLAX,,3/4/2020
ENY3366,,a8f207,KORD,KATW,3/4/2020
AAL2368,,ace96d,KDFW,KBWI,3/4/2020
RVF918,,ac2d16,PANC,,3/4/2020
JBU2783,,a3d462,KBOS,KRDU,3/4/2020
SKW3550,,a51745,KATL,,3/4/2020
AAL629,,a17c95,KPHX,KPHL,3/4/2020
DAL1870,,aae6d5,KSEA,KATL,3/4/2020
UAL2314,,ac121a,KORD,KFTG,3/4/2020
SWA40,,aa6f80,KLAX,KEFD,3/4/2020
SKW3664,,a57ee6,KATL,,3/4/2020
AAL1863,,ab10df,KPHX,,3/4/2020
FFT537,,a21432,KDCA,CD14,3/4/2020
AAL1676,,ad049a,KLAX,KRDU,3/4/2020
NKS488,,acb599,KIAH,,3/4/2020
DAL1552,,ad2ea9,KATL,36NC,3/4/2020
SWA1908,,aa9723,KPHX,KTUL,3/4/2020
AAL235,,a18239,KDFW,KPHL,3/4/2020
JBU281,,a2b622,KDCA,FL59,3/4/2020
SWA1077,,abb205,KLAX,KBNA,3/4/2020
PAC947,,abb325,PANC,VHHH,3/4/2020
DAL2124,,a44d62,KSEA,,3/4/2020
SKW5871,,a19ecf,KSFO,KPAE,3/4/2020
SKW3290,,aa60da,KDFW,,3/4/2020
SKW3266,,aa6aa1,KORD,KROC,3/4/2020
AAL1902,,a684b5,KBOS,KCLT,3/4/2020
ENY3501,,a2e57e,KORD,KOMA,3/4/2020
SWA1070,,aa963e,KPHX,,3/4/2020
KAL9237,,71c226,KLAX,KORD,3/4/2020
SKW3058,,a9f6b9,KLAX,,3/4/2020
RPA3494,,a84a6d,KDFW,KDEN,3/4/2020
DAL2484,,ac5442,KATL,KBHM,3/4/2020
ASA716,,a326d1,KSEA,KOMA,3/4/2020
AAL1537,,a6cffc,KORD,KFLL,3/4/2020
ASQ4164,,a05ab3,KIAH,KOMA,3/4/2020
SWA1005,,abc4be,KPHX,7II9,3/4/2020
ENY3961,,a2af23,KDCA,KBNA,3/4/2020
HAL11,,a45233,KSFO,,3/4/2020
DAL1317,,ad1fcd,KATL,KIAD,3/4/2020
SKW5718,,aab99f,KIAH,,3/4/2020
AAL2755,,a7668a,KDFW,KSEA,3/4/2020
UAL1276,,a92362,KLAX,,3/4/2020
ASH5961,,ad4bfb,KDFW,,3/4/2020
DAL480,,ac491d,KATL,,3/4/2020
AWI3818,,a58fe9,KORD,,3/4/2020
AAL1215,,ad73a9,KDFW,,3/4/2020
ASA656,,a360e3,KSEA,KPHX,3/4/2020
ENY3995,,a7f27a,KORD,07PN,3/4/2020
SKW5895,,aaa0fc,KLAX,,3/4/2020
AAL2083,,aa02ab,KPHX,KBOI,3/4/2020
AAL1057,,a17170,KBOS,KPHX,3/4/2020
UAL1631,,a62f93,KORD,KPHL,3/4/2020
UAL881,,a1d18f,KORD,,3/4/2020
SKW3405,,a4bd24,KSEA,KSMF,3/4/2020
UAL604,,a5b1a8,KPHX,KDEN,3/4/2020
AAL291,,acdf9a,KDFW,KMCO,3/4/2020
AAL273,,aafbf3,KDCA,KORD,3/4/2020
DAL792,,a44d85,KLAX,KBNA,3/4/2020
AAL524,,aa4ac9,KPHX,KRIR,3/4/2020
SKW3956,,a6f5d7,KIAH,KMSP,3/4/2020
DAL972,,acf4dd,KORD,KATL,3/4/2020
DAL406,,a9327a,KATL,KFLL,3/4/2020
AAL1188,,acd5ad,KDFW,KDFW,3/4/2020
ASA1899,,a86107,KLAX,KSFO,3/4/2020
AAL1768,,ac79a3,KLAX,,3/4/2020
AAL1892,,ab1496,KPHX,KMCI,3/4/2020
UAL695,,a3a082,KBOS,KEWR,3/4/2020
JIA5642,,a1d890,KDCA,KSYR,3/4/2020
QXE2240,,a817b1,KSEA,KSBP,3/4/2020
DAL1502,,a8de10,KATL,,3/4/2020
ENY3657,,ad159b,KORD,KGRR,3/4/2020
AAL2945,,ad9645,KDFW,KRIR,3/4/2020
RPA3547,,a9d0fe,KORD,KDCA,3/4/2020
SWA1035,,abc09e,KPHX,FA40,3/4/2020
AAL2547,,aa6ed1,KLAX,,3/4/2020
SKW3080,,aa5d23,KORD,CYYZ,3/4/2020
RPA3436,,a9ad36,KDCA,KEWR,3/4/2020
DAL2465,,aca22e,KATL,CT09,3/4/2020
SWA1171,,acfdf4,KATL,KPVD,3/4/2020
AAL2129,,a9f818,KBOS,KDCA,3/4/2020
FFT2930,,a3e911,KDTW,KMCO,3/4/2020
DAL2600,,a441fb,KSEA,KPSP,3/4/2020
AAL546,,ab6c26,KPHX,,3/4/2020
SKW3697,,a7d665,KLAX,KSAT,3/4/2020
AAL2840,,aa88d2,KDFW,KMFE,3/4/2020
ENY4009,,a7dac4,KORD,KBUF,3/4/2020
GJS4578,,a6c39f,KORD,KMSN,3/4/2020
UAL2053,,a4fd62,KIAH,KBOS,3/4/2020
ASQ4437,,a7e6cf,KORD,KCLT,3/4/2020
SWA2038,,a2fb32,KLAX,KDAL,3/4/2020
AAL2089,,ac7a5e,KDFW,KABQ,3/4/2020
JIA5432,,a7c00f,KDCA,KPVD,3/4/2020
DAL1943,,add2f9,KBOS,KDTW,3/4/2020
JBU404,,ab6800,KATL,KBOS,3/4/2020
UAL1798,,ab0158,KIAH,KBTF,3/4/2020
DAL361,,abc1bc,KATL,,3/4/2020
AAL493,,a8a6d0,KPHX,02XS,3/4/2020
DAL357,,a45072,KSEA,,3/4/2020
AAL1898,,aa0aab,KORD,KMCI,3/4/2020
JBU451,,ad444d,KBOS,01FL,3/4/2020
SWA590,,a264a4,KATL,02XS,3/4/2020
HAL3,,a4347b,KLAX,,3/4/2020
ASQ4480,,a0ac92,KIAH,KSTL,3/4/2020
UAL1768,,a58672,KIAH,KTPA,3/4/2020
UAL608,,a5e095,KSFO,,3/4/2020
AWI4813,,a52333,KORD,0WI5,3/4/2020
RPA3502,,a9b0ed,KDFW,KEWR,3/4/2020
JBU754,,a313fc,KDCA,KBOS,3/4/2020
DAL1226,,a4503d,KSEA,KLAS,3/4/2020
EJA739,,a9ede9,KBOS,KSAN,3/4/2020
AAL1398,,ad2862,KORD,KMSP,3/4/2020
DAL918,,ac382e,KATL,,3/4/2020
QXE2444,,a55aed,KSEA,,3/4/2020
SKW5635,,ace74e,KLAX,KSMF,3/4/2020
EDV4786,,ac426f,KATL,NC16,3/4/2020
ASH6198,,abdc92,KIAH,02XS,3/4/2020
RPA6039,,a1a56d,KDCA,KBOS,3/4/2020
ENY3649,,a26025,KORD,KPVD,3/4/2020
SKW3917,,a52c31,KATL,,3/4/2020
AAL238,,a03fff,KLAX,KJFK,3/4/2020
DAL2177,,a48a8f,KDTW,KRSW,3/4/2020
ASH5768,,acf50b,KPHX,KSTS,3/4/2020
SWA1159,,abf2ea,KPHX,KHOU,3/4/2020
AAL1449,,ab6eb9,KDFW,KGRR,3/4/2020
ASA415,,a695ef,KLAX,KSEA,3/4/2020
ASA1744,,a8321a,KSEA,KSFO,3/4/2020
ACA563,,c04660,KSFO,CYVR,3/4/2020
ASH5814,,a390e3,KDFW,KDFW,3/4/2020
DAL2792,,a399de,KATL,KBOS,3/4/2020
UAL1791,,a135cb,KIAH,KDCA,3/4/2020
AWI3795,,a526ea,KORD,,3/4/2020
ASA202,,a22642,KLAX,,3/4/2020
ASH5736,,ad0822,KPHX,KLGB,3/4/2020
DAL1345,,ac45ac,KSEA,KVLL,3/4/2020
EDV4946,,a4a0b4,KATL,KSGF,3/4/2020
AAL2744,,adeca5,KORD,KLAX,3/4/2020
SWA799,,a96c7d,KLAX,KABQ,3/4/2020
NKS1938,,a81773,KIAH,KDEN,3/4/2020
ASH6179,,abdd00,KDCA,KIAH,3/4/2020
DAL1977,,add2b5,KATL,SC97,3/4/2020
SWA966,,abc7c6,KPHX,KCMH,3/4/2020
ASH5712,,a25278,KDFW,,3/4/2020
UAL1564,,a5f1ca,KBOS,KORD,3/4/2020
ENY3619,,ace965,KORD,9NC9,3/4/2020
GJS4513,,a6496b,KORD,KGRR,3/4/2020
SKW5802,,a1b162,KSFO,4AZ0,3/4/2020
ASA1360,,a69b92,KLAX,KBOS,3/4/2020
