callsign,Column1,icao24,origin,destination,firstseen
NKS2971,,a92bec,KLAX,KDFW,5/14/2020
UAL1821,,a44588,KORD,KDEN,5/14/2020
DAL351,,a40d7a,KLAX,KSFO,5/14/2020
AAL767,,a149f1,KPHX,KDFW,5/14/2020
QXE2921,,a87942,KSEA,KSFO,5/14/2020
RPA5674,,a1c57e,KBOS,KJFK,5/14/2020
NKS297,,a6c436,KDTW,KLAS,5/14/2020
SKW3440,,a125f9,KSFO,KLAS,5/14/2020
JBU534,,adabfe,KSFO,KBOS,5/14/2020
UAL256,,a58de0,KLAX,KDEN,5/14/2020
UAL1590,,a5ce02,KIAH,KDEN,5/14/2020
UAL2318,,a5b916,KPHX,KDEN,5/14/2020
NKS245,,a6a425,KORD,KLAS,5/14/2020
DAL3302,,a9589d,KATL,KORD,5/14/2020
SWA1330,,abc7c6,KPHX,KDEN,5/14/2020
SWA1826,,abc3ec,KLAX,KSFO,5/14/2020
AAL1292,,adb782,KLAX,KDFW,5/14/2020
FFT1016,,a3b05d,KSEA,KLAS,5/14/2020
SKW3623,,a2de7e,KLAX,KLAS,5/14/2020
ASH5745,,ad15a0,KDFW,KSDF,5/14/2020
DAL426,,a8df06,KATL,KFLL,5/14/2020
JBU2800,,ad7701,KLAX,KFLL,5/14/2020
DAL887,,a44502,KATL,KPDX,5/14/2020
AAL2609,,a3cd7d,KDFW,KLAS,5/14/2020
AAL1980,,a9819b,KBOS,KPHL,5/14/2020
SKW5373,,a1bee0,KSEA,KSFO,5/14/2020
QXE2197,,a82dfb,KPHX,KPDX,5/14/2020
DAL1135,,a71aad,KATL,KJFK,5/14/2020
SIA7952,,76ccce,PANC,KDFW,5/14/2020
AAL1463,,ad0725,KDFW,KORD,5/14/2020
SKW5318,,a7ccce,KPHX,KSFO,5/14/2020
SWA1312,,abc14d,KLAX,KLAS,5/14/2020
SKW5282,,a04424,KLAX,KSFO,5/14/2020
AAL1576,,ad574f,KDFW,KFLL,5/14/2020
DAL779,,ac6364,KATL,KSEA,5/14/2020
AAL1359,,a6d9c3,KORD,KPHL,5/14/2020
DAL1608,,ad14a8,KATL,KORD,5/14/2020
SWA2093,,ace19a,KSEA,KLAS,5/14/2020
AAL2009,,ac22c5,KDFW,KSEA,5/14/2020
NCA134,,845f9f,PANC,KORD,5/14/2020
AAL401,,ac892e,KLAX,KORD,5/14/2020
FFT419,,a417fe,KATL,KDEN,5/14/2020
AAL2395,,ac5cd7,KDFW,KBOS,5/14/2020
SWA2259,,abd9d9,KLAX,KSJC,5/14/2020
DAL1262,,a3f120,KPHX,KSEA,5/14/2020
DAL1092,,abfa65,KDTW,KSEA,5/14/2020
AAL2464,,ad049a,KORD,KLAS,5/14/2020
ASA51,,ab9091,KORD,KSEA,5/14/2020
SKW2992,,a98515,KORD,KSDF,5/14/2020
JBU416,,ad9ac9,KSFO,KJFK,5/14/2020
SWA393,,a24c01,KPHX,KLAS,5/14/2020
AAL1251,,ad3fd9,KORD,KBOS,5/14/2020
AAL2315,,aa02ab,KPHX,KDEN,5/14/2020
DAL1821,,a48315,KDTW,KDEN,5/14/2020
NKS1199,,a67ca6,KIAH,KLAS,5/14/2020
AAL684,,a1314e,KPHX,KDFW,5/14/2020
AAL2763,,accb22,KPHX,KBOS,5/14/2020
GTI526,,a561fd,PANC,KORD,5/14/2020
QXE2165,,a8758b,KPHX,KSEA,5/14/2020
JBU197,,adbaca,KBOS,KSEA,5/14/2020
CAL5236,,899112,PANC,KORD,5/14/2020
AAL1776,,abd77e,KBOS,KPHL,5/14/2020
JBU1336,,a2b622,KDTW,KBOS,5/14/2020
EJA147,,a0be20,KPHX,KSFO,5/14/2020
FDX712,,a0e869,KIAH,KDFW,5/14/2020
UPS99,,a76a3a,PANC,KSDF,5/14/2020
ASA525,,acda07,KLAX,KSEA,5/14/2020
RPA3600,,a86e35,KORD,KSDF,5/14/2020
ASA66,,a8103e,PANC,KSEA,5/14/2020
UPS77,,a7df59,PANC,KSDF,5/14/2020
RPA3426,,a851db,KORD,KBOS,5/14/2020
UPS63,,a80a8f,PANC,KSDF,5/14/2020
AAL883,,a791c0,KPHX,KORD,5/14/2020
UAL257,,a2a2e6,KORD,KSFO,5/14/2020
GTI2428,,a60b1e,PANC,KORD,5/14/2020
UAL1400,,ac55f3,KORD,KDFW,5/14/2020
SKW3456,,a1512f,KLAX,KSJC,5/14/2020
RPA4325,,a4ba02,KDCA,KBOS,5/14/2020
ASA104,,a5bb1b,PANC,KSEA,5/14/2020
ASA26,,ab8cda,KSEA,KORD,5/14/2020
UPS61,,a7ff6a,PANC,KSDF,5/14/2020
RPA3472,,a9d0fe,KORD,KPHL,5/14/2020
ASA596,,a2ebbd,KSEA,KLAS,5/14/2020
SWA417,,a284b5,KATL,KPHL,5/14/2020
KAL8255,,71be29,PANC,KDFW,5/14/2020
DAL31,,a438b0,KATL,KDFW,5/14/2020
ASA405,,acd650,KSEA,KSFO,5/14/2020
FFT411,,a3b7cb,KORD,KDEN,5/14/2020
DAL992,,a4417d,KATL,KSFO,5/14/2020
ENY9859,,a915cf,KDFW,KORD,5/14/2020
AAL1241,,ad63a1,KDFW,KSEA,5/14/2020
AAL1430,,ad2736,KDFW,KSFO,5/15/2020
UPS67,,a2cfcb,PANC,KSDF,5/15/2020
AAL2649,,a3f8b8,KDFW,KLAS,5/15/2020
QXE2209,,a87942,KSFO,KSEA,5/15/2020
AAL2235,,ad79eb,KDFW,KDEN,5/15/2020
AAL1294,,ada64d,KDFW,KORD,5/15/2020
UAL2289,,aa56da,KIAH,KORD,5/15/2020
AAL2531,,acce3f,KDFW,KPHL,5/15/2020
EDV4892,,a2fe3c,KDTW,KORD,5/15/2020
UAL2100,,a5c694,KIAH,KFLL,5/15/2020
EDV4899,,a2af3e,KDTW,KJFK,5/15/2020
UAL1853,,ab5dd4,KIAH,KSFO,5/15/2020
SKW3311,,a14d78,KLAX,KSFO,5/15/2020
ASH6021,,ac04be,KIAH,KDFW,5/15/2020
ASA324,,a6ca7f,KSEA,KSJC,5/15/2020
DAL1237,,ab3133,KDTW,KBOS,5/15/2020
KAL233,,71c077,PANC,KORD,5/15/2020
SWA186,,aa2e2d,KLAX,KLAS,5/15/2020
UAL1994,,a611db,KSFO,KORD,5/15/2020
DAL401,,a01f13,KSFO,KSEA,5/15/2020
SKW5382,,a7d085,KSFO,KLAS,5/15/2020
SWA1551,,abc3ec,KSFO,KLAS,5/15/2020
SKW5404,,a10231,KSFO,KPDX,5/15/2020
SKW5408,,a08f6b,KSFO,KSEA,5/15/2020
RPA5646,,a1c935,KDTW,KSDF,5/15/2020
GTI654,,a4e7c9,PANC,KORD,5/15/2020
FFT2001,,a406c9,KATL,KLAS,5/15/2020
QXE2940,,a81f1f,KPHX,KSEA,5/15/2020
UPS1305,,a2c9bb,KATL,KSDF,5/15/2020
DAL496,,a3c9a1,KATL,KBOS,5/15/2020
DAL952,,adcca5,KATL,KSDF,5/15/2020
SWA1079,,a4bd7e,KSEA,KSJC,5/15/2020
DAL1846,,ac820f,KATL,KPHL,5/15/2020
SKW3608,,a28bc9,KSEA,KSJC,5/15/2020
UPS751,,a2feb8,KDFW,KSDF,5/15/2020
SWA1083,,aaa2f6,KPHX,KSJC,5/15/2020
UPS1013,,a3b90e,KBOS,KSDF,5/15/2020
UPS855,,a0dadb,KPHX,KSDF,5/15/2020
DAL690,,a35e49,KSEA,KLAS,5/15/2020
QXE2912,,a84e0c,KLAX,KPDX,5/15/2020
DAL1699,,a05410,KSEA,KSFO,5/15/2020
DAL712,,a40d7a,KLAX,KSFO,5/15/2020
UPS765,,a2e25e,KDFW,KSDF,5/15/2020
DAL1836,,aa7fa1,KLAX,KSEA,5/15/2020
UPS1017,,a0e249,KBOS,KPHL,5/15/2020
UPS903,,a3ee0b,KLAX,KSDF,5/15/2020
UPS1481,,a2fb01,KDTW,KSDF,5/15/2020
SWA590,,aba9e7,KPHX,KSFO,5/15/2020
FFT1419,,a3615f,KORD,KLAS,5/15/2020
CAL5254,,899104,KATL,KDFW,5/15/2020
UPS893,,a553db,KPHX,KDFW,5/15/2020
DAL1010,,a3f4d7,KLAX,KPDX,5/15/2020
UPS1307,,a42bd4,KATL,KPHL,5/15/2020
JBU1117,,a33a1d,KBOS,KJFK,5/15/2020
SWA425,,abc504,KPHX,KLAS,5/15/2020
UPS1483,,a4e883,KDTW,KPHL,5/15/2020
UPS1301,,a0cfb6,KATL,KDFW,5/15/2020
UPS607,,a4fd6f,KORD,KDFW,5/15/2020
UPS609,,a09ab9,KORD,KPHL,5/15/2020
UPS775,,a55792,KIAH,KDFW,5/15/2020
UPS771,,a2badf,KIAH,KSDF,5/15/2020
UPS1303,,a3026f,KATL,KSDF,5/15/2020
UPS613,,a33b23,KORD,KSDF,5/15/2020
SKW4123,,a31890,KLAX,KSJC,5/15/2020
UPS793,,a09e70,KDFW,KSDF,5/15/2020
SKW3556,,a2de7e,KLAX,KLAS,5/15/2020
SKW3589,,a2c224,KSEA,KPDX,5/15/2020
UPS767,,a260bc,KDFW,KSDF,5/15/2020
UPS601,,a3f579,KORD,KSDF,5/15/2020
CAL5322,,89911f,PANC,KJFK,5/15/2020
ASA7096,,a82c98,PANC,KSEA,5/15/2020
UPS9898,,a5867f,KDFW,KSDF,5/15/2020
UPS9721,,a4e4cc,KDFW,KSDF,5/15/2020
JBU498,,adbaca,KSEA,KBOS,5/15/2020
JBU602,,a874e1,KPHX,KBOS,5/15/2020
AAL782,,a07522,KPHX,KPHL,5/15/2020
KAL214,,71be24,KLAX,KSFO,5/15/2020
UPS2997,,a762cc,PANC,KSDF,5/15/2020
UPS608,,a5d1c6,KDFW,KORD,5/15/2020
AAL74,,adc17b,KLAX,KPHL,5/15/2020
CAL5235,,899112,KORD,KSEA,5/15/2020
CAO1049,,780c5c,PANC,KJFK,5/15/2020
UAL1511,,abfbd0,KLAX,KORD,5/15/2020
UAL2220,,a31961,KSFO,KORD,5/15/2020
GTI8942,,a4cb6f,PANC,KORD,5/15/2020
SOO7680,,aa8499,PANC,KJFK,5/15/2020
GTI2428,,a60b1e,KORD,KDFW,5/15/2020
CAO1053,,7bc009,PANC,KORD,5/15/2020
CPA2072,,780232,PANC,KORD,5/15/2020
KAL233,,71c077,KORD,KSEA,5/15/2020
UPS91,,a32c47,PANC,KSDF,5/15/2020
JBU917,,a44371,KBOS,KJFK,5/15/2020
CAL5148,,89911b,PANC,KORD,5/15/2020
ASA114,,a5a888,PANC,KSEA,5/15/2020
UPS9651,,a3b557,KORD,KSDF,5/15/2020
AAL738,,a99077,KBOS,KPHL,5/15/2020
AAL2527,,adb656,KBOS,KDFW,5/15/2020
EVA662,,899134,PANC,KORD,5/15/2020
AAL2893,,ac763e,KATL,KORD,5/15/2020
AAL2340,,ade2b8,KDFW,KPHL,5/15/2020
RPA3405,,a851db,KBOS,KORD,5/15/2020
UAL1584,,a13650,KIAH,KORD,5/15/2020
AAL1839,,aa15cc,KDCA,KDFW,5/15/2020
SWA1184,,ac98ac,KDCA,KFLL,5/15/2020
JBU2577,,ada5ee,KBOS,KLAS,5/15/2020
RPA3511,,a9e391,KATL,KORD,5/15/2020
UAL1825,,ab4c9f,KDCA,KORD,5/15/2020
CKK227,,780630,PANC,KORD,5/15/2020
SKW2981,,a99b5f,KDTW,KORD,5/15/2020
AAL2491,,acd1f6,KDTW,KDFW,5/15/2020
SKW5958,,a0dab2,KDTW,KORD,5/15/2020
UPS2867,,a420af,KPHX,KSDF,5/15/2020
GTI1917,,a894d0,KLAX,KSEA,5/15/2020
UAL2166,,a611db,KORD,KSFO,5/15/2020
AAL2096,,accb22,KBOS,KPHL,5/15/2020
CKS1920,,aa457b,KLAX,KSFO,5/15/2020
AAL2600,,ace0d2,KBOS,KDFW,5/15/2020
ASA1011,,ab8cda,KORD,KSEA,5/15/2020
AAL1733,,abb3b6,KORD,KDFW,5/15/2020
UAL2026,,ab6cb0,KIAH,KSFO,5/15/2020
DAL521,,a0757f,KORD,KSEA,5/15/2020
AAL1567,,ac760d,KATL,KDFW,5/15/2020
DAL1130,,a3be7c,KATL,KJFK,5/15/2020
PDT4771,,a8aa77,KDTW,KPHL,5/15/2020
AAL698,,ab385e,KPHX,KDFW,5/15/2020
DAL1243,,a44e24,KATL,KDFW,5/15/2020
EDV4895,,a310cf,KDTW,KORD,5/15/2020
ASA9621,,a1cc1f,PANC,KSEA,5/15/2020
AAL2812,,a65408,KDFW,KORD,5/15/2020
UPS2859,,a38a21,KPHX,KSDF,5/15/2020
DAL857,,a48e46,KATL,KBOS,5/15/2020
DAL1038,,a4463e,KATL,KSFO,5/15/2020
DAL320,,ac76f2,KATL,KSEA,5/15/2020
GTI2428,,a60b1e,KDFW,KSEA,5/15/2020
DAL1492,,a36ea8,KDTW,KBOS,5/15/2020
ASA7005,,a8304f,PANC,KSEA,5/15/2020
AAL1451,,a95dd3,KDCA,KPHL,5/15/2020
UPS2751,,a30626,KDFW,KSDF,5/15/2020
DAL1108,,abf6ae,KDTW,KSEA,5/15/2020
AAL2101,,a15516,KDCA,KDFW,5/15/2020
AAL1198,,ad20f4,KSFO,KDFW,5/15/2020
UPS5501,,a10d7f,KORD,KSDF,5/15/2020
SKW3465,,a15c54,KLAX,KSFO,5/15/2020
UPS127,,a25d05,PANC,KSDF,5/15/2020
DAL945,,a05410,KSFO,KDFW,5/15/2020
DAL404,,a01037,KDTW,KDFW,5/15/2020
AAL2748,,ad63a1,KSEA,KDFW,5/15/2020
NKS3,,acb950,KORD,KFLL,5/15/2020
UPS2773,,a0ed6e,KIAH,KSDF,5/15/2020
DAL745,,a441d6,KDTW,KSFO,5/15/2020
UPS5509,,a2c604,KDFW,KSDF,5/15/2020
SWA1415,,a54bab,KATL,KLAS,5/15/2020
AAL2379,,aa3226,KORD,KFLL,5/15/2020
EDV4926,,ac801e,KBOS,KJFK,5/15/2020
RPA4323,,a54cd9,KDCA,KBOS,5/15/2020
AAL2378,,ab6eb9,KIAH,KDFW,5/15/2020
AAL1652,,abbedb,KORD,KPHL,5/15/2020
ASA80,,a4c6b3,PANC,KSEA,5/15/2020
AAL2631,,ac51b2,KLAX,KORD,5/15/2020
JBU1833,,adbaca,KBOS,KSFO,5/15/2020
UPS5503,,a382b3,KLAX,KSDF,5/15/2020
ENY4076,,a8fd2c,KORD,KSDF,5/15/2020
AAL2428,,ad0725,KORD,KDFW,5/15/2020
AAL2723,,aaf0ce,KORD,KBOS,5/15/2020
SWA686,,abb5e2,KLAX,KSJC,5/15/2020
AAL896,,abc292,KPHX,KDFW,5/15/2020
SWA1243,,abaadd,KSFO,KLAS,5/15/2020
AAL2765,,a10d82,KPHX,KORD,5/15/2020
DAL840,,a4414a,PANC,KSEA,5/15/2020
DAL348,,ad474c,KATL,KSDF,5/15/2020
ASA1353,,ab856c,KLAX,KSEA,5/15/2020
ASA925,,a5d007,KPHX,KSEA,5/15/2020
KAP14,,a4d80a,KBOS,KBOS,5/15/2020
DAL1436,,a0d961,KLAX,KJFK,5/15/2020
SWA644,,a1c2f1,KLAX,KLAS,5/15/2020
JBU590,,a3a575,KDCA,KBOS,5/15/2020
UAL574,,aba91b,KORD,KSFO,5/15/2020
UAL1068,,ab5dd4,KIAH,KLAS,5/15/2020
UPS2853,,a0cbff,KPHX,KSDF,5/15/2020
DAL1287,,a44d62,KLAX,KSEA,5/15/2020
FFT2382,,a32396,KATL,KPHL,5/15/2020
SKW5349,,a08f6b,KSEA,KSFO,5/15/2020
RPA3475,,a9c737,KORD,KPHL,5/15/2020
AAL2437,,ac5569,KLAX,KDFW,5/15/2020
UAL722,,ab4c9f,KORD,KFLL,5/15/2020
SKW5594,,a10d56,KORD,KDFW,5/15/2020
UAL216,,ab942f,KIAH,KORD,5/15/2020
AAL2188,,ac5cd7,KBOS,KDFW,5/15/2020
DAL1391,,a3f120,KPHX,KSEA,5/15/2020
AAL1667,,ac22c5,KSEA,KDFW,5/15/2020
UAL2426,,a2c35b,KIAH,KBOS,5/15/2020
DAL725,,a365b7,KLAX,KSFO,5/15/2020
RPA3452,,a860b7,KORD,KBOS,5/15/2020
ASH6046,,ac2bfd,KIAH,KDFW,5/15/2020
DAL809,,a0311d,KSFO,KSEA,5/15/2020
ASA273,,a4df56,KBOS,KSEA,5/15/2020
AAL1239,,ad3fd9,KBOS,KORD,5/15/2020
UAL1419,,a254d8,KIAH,KSFO,5/15/2020
ASA1098,,a5bb1b,PANC,KSEA,5/15/2020
ASA713,,a2e098,KIAH,KDFW,5/15/2020
AAL2,,a023a5,KLAX,KJFK,5/15/2020
AAL2189,,a98cbc,KBOS,KPHL,5/15/2020
DAL699,,a4200d,KLAX,KPDX,5/15/2020
ASA1201,,a2f584,KSEA,KPDX,5/15/2020
QXE2567,,a822d6,KSFO,KPDX,5/15/2020
SKW3951,,a2e5ec,KLAX,KSJC,5/15/2020
BOX484,,3c458c,KORD,KDFW,5/15/2020
AAL2459,,ab0d15,KLAX,KDFW,5/15/2020
AAL1033,,aa35e1,KDCA,KORD,5/15/2020
AAL815,,acced9,KLAX,KPHL,5/15/2020
SKW5285,,a81205,KLAX,KSFO,5/15/2020
AAL2352,,ac5920,KDFW,KORD,5/15/2020
AAL2220,,abd77e,KORD,KDFW,5/15/2020
NKS609,,acbf60,KBOS,KFLL,5/15/2020
AAL1853,,ac0a22,KDFW,KBOS,5/15/2020
ASA1022,,a5521c,KSFO,KJFK,5/15/2020
AAL429,,a33327,KDCA,KDFW,5/15/2020
AAL1264,,aae5a9,KIAH,KDFW,5/15/2020
DAL972,,ad9db8,KATL,KORD,5/15/2020
ASA410,,a5c4e2,KLAX,KJFK,5/15/2020
AAL1146,,acd5ad,KDTW,KDFW,5/15/2020
AAL352,,ad1d3d,KDFW,KSJC,5/15/2020
AAL2248,,a10931,KDFW,KSFO,5/15/2020
UAL2420,,ab819c,KORD,KLAS,5/15/2020
AAL1180,,ad4fe1,KDFW,KFLL,5/15/2020
DAL1895,,ad8b69,KATL,KPHL,5/15/2020
DAL419,,a91d8e,KATL,KFLL,5/15/2020
ASA56,,a2919a,KATL,KSEA,5/15/2020
AAL792,,adb782,KDFW,KPHL,5/15/2020
AAL2190,,ad0e61,KSFO,KDFW,5/15/2020
DAL1402,,a3b796,KATL,KLAS,5/15/2020
AAL2240,,ad79eb,KDFW,KSEA,5/15/2020
ASA1459,,acd650,KSFO,KSEA,5/15/2020
ASA22,,abaceb,KSEA,KORD,5/15/2020
AAL1401,,a3c9c5,KDFW,KLAS,5/15/2020
AAL2543,,a6fb32,KLAX,KDFW,5/15/2020
ENY4152,,a8f5be,KDTW,KORD,5/15/2020
SWA1378,,a5b59d,KSEA,KSJC,5/15/2020
ASA681,,a2dce1,KDTW,KSEA,5/15/2020
AAL629,,a65b76,KPHX,KPHL,5/15/2020
ASA703,,a2d92a,KLAX,KSEA,5/15/2020
SKW3570,,a2cfa2,KSEA,KSJC,5/15/2020
AAL2691,,ab686f,KSFO,KORD,5/15/2020
DAL1694,,a40d7a,KLAX,KDFW,5/15/2020
DAL800,,a05f31,KSEA,KSFO,5/15/2020
AAL248,,a0d19e,KPHX,KDFW,5/15/2020
SWA457,,abef79,KSFO,KLAS,5/15/2020
AAL1094,,acfd2c,KBOS,KDFW,5/15/2020
JBU578,,adcd6d,KSFO,KFLL,5/15/2020
SKW3622,,a320f9,KLAX,KLAS,5/15/2020
AAL1884,,ac82f8,KSEA,KDFW,5/15/2020
AAL1540,,ad0d35,KSEA,KORD,5/15/2020
GJS4607,,a65847,KORD,KSDF,5/15/2020
JBU1856,,a72b6b,KATL,KBOS,5/15/2020
AAL1052,,addf01,KDCA,KDFW,5/15/2020
AAL2722,,aa02ab,KPHX,KSJC,5/15/2020
AAL2776,,ac390f,KLAX,KORD,5/15/2020
ASA713,,a2e098,KDFW,KSEA,5/15/2020
AAL1972,,a9f461,KBOS,KPHL,5/15/2020
SWA4405,,abe3c8,KPHX,KSEA,5/15/2020
UAL202,,a5e44c,KBOS,KSFO,5/15/2020
AAL1106,,a403df,KORD,KDFW,5/15/2020
AAL1096,,ab586f,KPHX,KSEA,5/15/2020
AAR2923,,71be18,PANC,KORD,5/15/2020
AAL147,,ac81d2,KLAX,KDFW,5/15/2020
SKW3333,,a14d78,KLAX,KSFO,5/15/2020
AAL1880,,aa1be0,KPHX,KSFO,5/15/2020
DAL1462,,a01f13,KSEA,KORD,5/15/2020
DAL9960,,a04692,KATL,KJFK,5/15/2020
AAL777,,aa4e80,KPHX,KLAS,5/15/2020
RPA4664,,a026e1,KIAH,KPHL,5/15/2020
AAL2376,,aa7dad,KIAH,KDFW,5/15/2020
AAL1148,,a35e66,KDFW,KBOS,5/15/2020
AAL2755,,ab6c26,KDFW,KSEA,5/15/2020
UAL2362,,ab9f54,KLAX,KORD,5/15/2020
AAL1969,,ac02b4,KPHX,KORD,5/15/2020
AAL2412,,ad0725,KDFW,KORD,5/15/2020
SWA1030,,aa6ba6,KPHX,KLAS,5/15/2020
AAL1115,,ad574f,KDFW,KSFO,5/15/2020
EDV5129,,a130cb,KDTW,KJFK,5/15/2020
AAR286,,71bc17,KLAX,KSFO,5/15/2020
AAL152,,ad2736,KSFO,KDFW,5/15/2020
CAL5254,,899015,KATL,KDFW,5/15/2020
AAL2533,,abc292,KDFW,KPHL,5/15/2020
SKW5354,,a08f6b,KSFO,KLAS,5/15/2020
ASH5927,,ad046b,KDFW,KSDF,5/15/2020
SKW5738,,a7d085,KSFO,KSEA,5/15/2020
SKW5385,,a82aa8,KSFO,KPDX,5/15/2020
UAL2334,,a5954e,KPHX,KORD,5/15/2020
AAL671,,a08a1a,KDFW,KLAS,5/15/2020
UAL838,,a254d6,KSFO,KSFO,5/15/2020
AAL519,,ad9645,KBOS,KDFW,5/15/2020
SKW3453,,a174f7,KSEA,KLAS,5/15/2020
AAL2354,,a06db4,KLAX,KDFW,5/15/2020
AAL1532,,ace81d,KATL,KDFW,5/15/2020
AAL1399,,acaec8,KPHX,KDFW,5/15/2020
UAL2267,,ab3a0c,KSFO,KBOS,5/15/2020
AAL2264,,aaf0ce,KBOS,KORD,5/15/2020
RPA4324,,a08e82,KDCA,KBOS,5/15/2020
SOO7640,,a9605b,PANC,KJFK,5/15/2020
AAL1485,,ac608e,KORD,KSEA,5/15/2020
RPA3412,,a860b7,KBOS,KORD,5/15/2020
AAL2300,,ad3997,KORD,KDFW,5/15/2020
UAL1941,,a611db,KSFO,KORD,5/15/2020
DAL1587,,a45051,KLAX,KSEA,5/15/2020
SWA1444,,acef18,KLAX,KLAS,5/15/2020
DAL302,,a44570,KSEA,KJFK,5/15/2020
ENY3484,,a29dee,KATL,KORD,5/15/2020
EJA147,,a0be20,KSFO,KPHL,5/15/2020
KAP87,,a6717a,KBOS,KBOS,5/15/2020
ENY4157,,a24ef0,KIAH,KORD,5/15/2020
AAL2095,,ab8fee,KORD,KPHL,5/15/2020
DAL1109,,a3a990,KSEA,KLAS,5/15/2020
AAL1079,,ad2ea4,KSEA,KDFW,5/15/2020
AAL273,,aa59a5,KDCA,KORD,5/15/2020
AAL2639,,ad5d5f,KORD,KSFO,5/15/2020
RPA4282,,a08714,KATL,KPHL,5/15/2020
SKW3616,,a2fe8f,KSEA,KPDX,5/15/2020
JBU424,,adb35c,KLAX,KJFK,5/15/2020
AAL1657,,ac7a52,KSFO,KDFW,5/15/2020
SKW3306,,a1512f,KLAX,KSJC,5/15/2020
PDT4799,,a7e907,KDTW,KPHL,5/15/2020
QXE2866,,a880b0,KSEA,KSFO,5/15/2020
DAL1019,,ac5bb0,KATL,KORD,5/15/2020
ASA64,,a7f63d,PANC,KSEA,5/15/2020
AAL323,,aa15cc,KDCA,KDFW,5/15/2020
QXE2917,,a87cf9,KPHX,KSEA,5/15/2020
SKW5893,,a19ecf,KDCA,KORD,5/15/2020
AAL168,,ad6758,KORD,KLAS,5/15/2020
QXE2138,,a88e2e,KLAX,KSEA,5/15/2020
AAL2579,,abd77e,KDFW,KBOS,5/15/2020
SKW5601,,a10d56,KDFW,KORD,5/15/2020
ANZ6084,,c82258,KLAX,KORD,5/15/2020
AAL582,,ab4c15,KLAX,KDFW,5/15/2020
ASA716,,a2f584,KSEA,KDFW,5/15/2020
RPA3562,,aa0759,KATL,KORD,5/15/2020
NKS840,,a67ca6,KSEA,KPDX,5/15/2020
EDV4666,,a77d89,KDTW,KPHL,5/15/2020
AAL2738,,ad3fd9,KORD,KDFW,5/15/2020
ASA426,,acddbe,KSEA,KJFK,5/15/2020
JSX102,,a28eb7,KPHX,KLAS,5/15/2020
AAL368,,a3244a,KDFW,KSEA,5/15/2020
NKS736,,a69549,KLAX,KORD,5/15/2020
AAL2223,,ac8e1d,KDFW,KORD,5/15/2020
LOT7225,,48ae24,KORD,KJFK,5/15/2020
JBU488,,ad7e6f,KLAX,KBOS,5/15/2020
AAL2198,,ade66f,KDFW,KFLL,5/15/2020
QXE2270,,a84e0c,KSFO,KSEA,5/15/2020
SWA197,,a95535,KPHX,KLAS,5/15/2020
UAL1899,,aa7e7c,KIAH,KORD,5/15/2020
ASH5848,,acbeb0,KDFW,KDFW,5/15/2020
SKW5447,,a0abc5,KDTW,KORD,5/15/2020
AAL2334,,a0d90c,KDFW,KPHL,5/15/2020
DAL818,,a45091,PANC,KSEA,5/15/2020
ASA90,,a5a888,PANC,KSEA,5/15/2020
QXE2811,,a5424a,KSEA,KPDX,5/15/2020
SWA1152,,aaa9b6,KATL,KLAS,5/15/2020
SWA667,,ab5f43,KBOS,KDEN,5/15/2020
NKS2971,,acb1e2,KLAX,KDFW,5/15/2020
NCR519,,acb84d,PANC,KORD,5/15/2020
DAL351,,a365b7,KLAX,KSFO,5/15/2020
SWA1734,,aa963e,KPHX,KSJC,5/15/2020
AAL767,,a187ba,KPHX,KDFW,5/15/2020
RPA5674,,a1c57e,KBOS,KJFK,5/15/2020
NKS245,,a6a06e,KORD,KLAS,5/15/2020
NKS297,,a64294,KDTW,KLAS,5/15/2020
JBU534,,adbaca,KSFO,KBOS,5/15/2020
GTI7168,,a4bc76,PANC,KDFW,5/15/2020
SKW3440,,a17140,KSFO,KLAS,5/15/2020
SWA1826,,abbd0a,KLAX,KSFO,5/15/2020
FFT1016,,a406c9,KSEA,KLAS,5/15/2020
SKW3623,,a320f9,KLAX,KLAS,5/15/2020
AAL2830,,aa763f,KIAH,KDFW,5/15/2020
DAL426,,a71aad,KATL,KFLL,5/15/2020
SKW5373,,a7d085,KSEA,KSFO,5/15/2020
QXE2197,,a831b2,KPHX,KPDX,5/15/2020
DAL887,,a44502,KATL,KPDX,5/15/2020
ASH5745,,ac9121,KDFW,KSDF,5/15/2020
DAL1135,,a8ded6,KATL,KJFK,5/15/2020
AAL1576,,addf01,KDFW,KFLL,5/15/2020
SWA1312,,aa73c3,KLAX,KLAS,5/15/2020
SKW5318,,a04f49,KPHX,KSFO,5/15/2020
AAL1463,,ac5569,KDFW,KORD,5/15/2020
SKW5282,,a10231,KLAX,KSFO,5/15/2020
AAL1359,,a65408,KORD,KPHL,5/15/2020
DAL1608,,ad9db8,KATL,KORD,5/15/2020
SWA2093,,aa1b9a,KSEA,KLAS,5/15/2020
FFT535,,a3db93,KDCA,KDEN,5/15/2020
DAL779,,ac058a,KATL,KSEA,5/15/2020
JBU464,,ad9ac9,KSEA,KJFK,5/15/2020
SKW3335,,a14d78,KLAX,KSFO,5/15/2020
SWA2259,,a25d36,KLAX,KSJC,5/15/2020
UAL1590,,a4c4ae,KIAH,KDEN,5/15/2020
SKW3493,,a4bd24,KLAX,KSEA,5/15/2020
DAL1092,,ab72b3,KDTW,KSEA,5/15/2020
ASA51,,abaceb,KORD,KSEA,5/15/2020
JBU416,,ad9e73,KSFO,KJFK,5/15/2020
